"CensoPorModalidad","IdMarea","CodigoCFR","Nombre","PuertoBase","Eslora","Peso_DO","Peso_NV"
"ARTES MENORES EN CANTABRICO NW","43671_2019-06-19","ESP000024541","Mari Errota","Lekeitio",7.92,11,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-06-21","ESP000024541","Mari Errota","Lekeitio",7.92,14,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-06-24","ESP000024541","Mari Errota","Lekeitio",7.92,19,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-06-25","ESP000024541","Mari Errota","Lekeitio",7.92,17,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-06-26","ESP000024541","Mari Errota","Lekeitio",7.92,21,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-06-28","ESP000024541","Mari Errota","Lekeitio",7.92,21,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-01","ESP000024541","Mari Errota","Lekeitio",7.92,14,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-02","ESP000024541","Mari Errota","Lekeitio",7.92,25,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-05","ESP000024541","Mari Errota","Lekeitio",7.92,31,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-08","ESP000024541","Mari Errota","Lekeitio",7.92,45,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-09","ESP000024541","Mari Errota","Lekeitio",7.92,57,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-10","ESP000024541","Mari Errota","Lekeitio",7.92,27,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-12","ESP000024541","Mari Errota","Lekeitio",7.92,80,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-16","ESP000024541","Mari Errota","Lekeitio",7.92,42,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-18","ESP000024541","Mari Errota","Lekeitio",7.92,48,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-22","ESP000024541","Mari Errota","Lekeitio",7.92,98,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-07-24","ESP000024541","Mari Errota","Lekeitio",7.92,122,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-08-09","ESP000024541","Mari Errota","Lekeitio",7.92,21,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-08-13","ESP000024541","Mari Errota","Lekeitio",7.92,42,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-08-15","ESP000024541","Mari Errota","Lekeitio",7.92,49,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-08-23","ESP000024541","Mari Errota","Lekeitio",7.92,31,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-08-27","ESP000024541","Mari Errota","Lekeitio",7.92,27,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-08-29","ESP000024541","Mari Errota","Lekeitio",7.92,33,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-09-13","ESP000024541","Mari Errota","Lekeitio",7.92,26,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-09-16","ESP000024541","Mari Errota","Lekeitio",7.92,31,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-09-17","ESP000024541","Mari Errota","Lekeitio",7.92,23,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-09-18","ESP000024541","Mari Errota","Lekeitio",7.92,35,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-11-19","ESP000024541","Mari Errota","Lekeitio",7.92,16,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-11-20","ESP000024541","Mari Errota","Lekeitio",7.92,10,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-11-21","ESP000024541","Mari Errota","Lekeitio",7.92,19,NA
"ARTES MENORES EN CANTABRICO NW","43671_2019-11-22","ESP000024541","Mari Errota","Lekeitio",7.92,22,NA
"ARTES MENORES EN CANTABRICO NW",NA,"ESP000024541","Mari Errota","Lekeitio",7.92,NA,12218
"ARTES MENORES EN CANTABRICO NW","ESP-13703726","ESP000024623","Azkena","Pasaia",10.34,1418,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703727","ESP000024623","Azkena","Pasaia",10.34,112,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703728","ESP000024623","Azkena","Pasaia",10.34,183,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703729","ESP000024623","Azkena","Pasaia",10.34,28,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703730","ESP000024623","Azkena","Pasaia",10.34,26.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703731","ESP000024623","Azkena","Pasaia",10.34,12.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703732","ESP000024623","Azkena","Pasaia",10.34,40.9,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703733","ESP000024623","Azkena","Pasaia",10.34,33.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703734","ESP000024623","Azkena","Pasaia",10.34,73.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703735","ESP000024623","Azkena","Pasaia",10.34,78.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703736","ESP000024623","Azkena","Pasaia",10.34,99.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703737","ESP000024623","Azkena","Pasaia",10.34,31.5,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703738","ESP000024623","Azkena","Pasaia",10.34,24.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703739","ESP000024623","Azkena","Pasaia",10.34,56.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703740","ESP000024623","Azkena","Pasaia",10.34,33.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703741","ESP000024623","Azkena","Pasaia",10.34,27.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703742","ESP000024623","Azkena","Pasaia",10.34,52.5,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703743","ESP000024623","Azkena","Pasaia",10.34,74.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703744","ESP000024623","Azkena","Pasaia",10.34,134.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703745","ESP000024623","Azkena","Pasaia",10.34,19.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703746","ESP000024623","Azkena","Pasaia",10.34,49.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703747","ESP000024623","Azkena","Pasaia",10.34,15.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703748","ESP000024623","Azkena","Pasaia",10.34,54.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703749","ESP000024623","Azkena","Pasaia",10.34,93.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703750","ESP000024623","Azkena","Pasaia",10.34,33.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703751","ESP000024623","Azkena","Pasaia",10.34,6.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703752","ESP000024623","Azkena","Pasaia",10.34,39.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703753","ESP000024623","Azkena","Pasaia",10.34,41.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703754","ESP000024623","Azkena","Pasaia",10.34,18.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703755","ESP000024623","Azkena","Pasaia",10.34,121.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703756","ESP000024623","Azkena","Pasaia",10.34,69.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703757","ESP000024623","Azkena","Pasaia",10.34,153.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703758","ESP000024623","Azkena","Pasaia",10.34,29.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703759","ESP000024623","Azkena","Pasaia",10.34,224.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703760","ESP000024623","Azkena","Pasaia",10.34,68.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703761","ESP000024623","Azkena","Pasaia",10.34,124.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703762","ESP000024623","Azkena","Pasaia",10.34,321.3,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703763","ESP000024623","Azkena","Pasaia",10.34,323.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703764","ESP000024623","Azkena","Pasaia",10.34,278.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703765","ESP000024623","Azkena","Pasaia",10.34,151.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703766","ESP000024623","Azkena","Pasaia",10.34,163.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703767","ESP000024623","Azkena","Pasaia",10.34,84.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703768","ESP000024623","Azkena","Pasaia",10.34,75.92,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703769","ESP000024623","Azkena","Pasaia",10.34,103.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703770","ESP000024623","Azkena","Pasaia",10.34,87.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703771","ESP000024623","Azkena","Pasaia",10.34,152.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703772","ESP000024623","Azkena","Pasaia",10.34,110.5,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703773","ESP000024623","Azkena","Pasaia",10.34,100.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703774","ESP000024623","Azkena","Pasaia",10.34,104.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703775","ESP000024623","Azkena","Pasaia",10.34,331.9,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703776","ESP000024623","Azkena","Pasaia",10.34,78.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703777","ESP000024623","Azkena","Pasaia",10.34,430.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703778","ESP000024623","Azkena","Pasaia",10.34,90.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703779","ESP000024623","Azkena","Pasaia",10.34,83,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13703780","ESP000024623","Azkena","Pasaia",10.34,57.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004398","ESP000024623","Azkena","Pasaia",10.34,66.4,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004399","ESP000024623","Azkena","Pasaia",10.34,30.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004400","ESP000024623","Azkena","Pasaia",10.34,35.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004401","ESP000024623","Azkena","Pasaia",10.34,62.9,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004402","ESP000024623","Azkena","Pasaia",10.34,24.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004403","ESP000024623","Azkena","Pasaia",10.34,11,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004404","ESP000024623","Azkena","Pasaia",10.34,797,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004405","ESP000024623","Azkena","Pasaia",10.34,166.5,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004406","ESP000024623","Azkena","Pasaia",10.34,2468,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004407","ESP000024623","Azkena","Pasaia",10.34,2421,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004408","ESP000024623","Azkena","Pasaia",10.34,2750,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004409","ESP000024623","Azkena","Pasaia",10.34,1214,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004410","ESP000024623","Azkena","Pasaia",10.34,1110,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004411","ESP000024623","Azkena","Pasaia",10.34,3459,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004412","ESP000024623","Azkena","Pasaia",10.34,1977,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004413","ESP000024623","Azkena","Pasaia",10.34,1739,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004414","ESP000024623","Azkena","Pasaia",10.34,893,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004415","ESP000024623","Azkena","Pasaia",10.34,175.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004416","ESP000024623","Azkena","Pasaia",10.34,271.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004417","ESP000024623","Azkena","Pasaia",10.34,2550.6,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004418","ESP000024623","Azkena","Pasaia",10.34,582,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004420","ESP000024623","Azkena","Pasaia",10.34,257,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004421","ESP000024623","Azkena","Pasaia",10.34,879,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004422","ESP000024623","Azkena","Pasaia",10.34,315,NA
"ARTES MENORES EN CANTABRICO NW","ESP-99004423","ESP000024623","Azkena","Pasaia",10.34,575,NA
"ARTES MENORES EN CANTABRICO NW","ESP13703726","ESP000024623","Azkena","Pasaia",10.34,NA,1418.4
"ARTES MENORES EN CANTABRICO NW","ESP13703727","ESP000024623","Azkena","Pasaia",10.34,NA,112.3
"ARTES MENORES EN CANTABRICO NW","ESP13703728","ESP000024623","Azkena","Pasaia",10.34,NA,183.8
"ARTES MENORES EN CANTABRICO NW","ESP13703729","ESP000024623","Azkena","Pasaia",10.34,NA,28.3
"ARTES MENORES EN CANTABRICO NW","ESP13703730","ESP000024623","Azkena","Pasaia",10.34,NA,26.7
"ARTES MENORES EN CANTABRICO NW","ESP13703731","ESP000024623","Azkena","Pasaia",10.34,NA,12.4
"ARTES MENORES EN CANTABRICO NW","ESP13703732","ESP000024623","Azkena","Pasaia",10.34,NA,40.9
"ARTES MENORES EN CANTABRICO NW","ESP13703733","ESP000024623","Azkena","Pasaia",10.34,NA,34.3
"ARTES MENORES EN CANTABRICO NW","ESP13703734","ESP000024623","Azkena","Pasaia",10.34,NA,74.6
"ARTES MENORES EN CANTABRICO NW","ESP13703735","ESP000024623","Azkena","Pasaia",10.34,NA,78.4
"ARTES MENORES EN CANTABRICO NW","ESP13703736","ESP000024623","Azkena","Pasaia",10.34,NA,99.1
"ARTES MENORES EN CANTABRICO NW","ESP13703737","ESP000024623","Azkena","Pasaia",10.34,NA,31.5
"ARTES MENORES EN CANTABRICO NW","ESP13703738","ESP000024623","Azkena","Pasaia",10.34,NA,25.3
"ARTES MENORES EN CANTABRICO NW","ESP13703739","ESP000024623","Azkena","Pasaia",10.34,NA,56.7
"ARTES MENORES EN CANTABRICO NW","ESP13703740","ESP000024623","Azkena","Pasaia",10.34,NA,33.8
"ARTES MENORES EN CANTABRICO NW","ESP13703741","ESP000024623","Azkena","Pasaia",10.34,NA,27.6
"ARTES MENORES EN CANTABRICO NW","ESP13703742","ESP000024623","Azkena","Pasaia",10.34,NA,59.2
"ARTES MENORES EN CANTABRICO NW","ESP13703743","ESP000024623","Azkena","Pasaia",10.34,NA,67.7
"ARTES MENORES EN CANTABRICO NW","ESP13703744","ESP000024623","Azkena","Pasaia",10.34,NA,137.5
"ARTES MENORES EN CANTABRICO NW","ESP13703745","ESP000024623","Azkena","Pasaia",10.34,NA,22.9
"ARTES MENORES EN CANTABRICO NW","ESP13703746","ESP000024623","Azkena","Pasaia",10.34,NA,48.9
"ARTES MENORES EN CANTABRICO NW","ESP13703747","ESP000024623","Azkena","Pasaia",10.34,NA,15.8
"ARTES MENORES EN CANTABRICO NW","ESP13703748","ESP000024623","Azkena","Pasaia",10.34,NA,47.5
"ARTES MENORES EN CANTABRICO NW","ESP13703749","ESP000024623","Azkena","Pasaia",10.34,NA,50
"ARTES MENORES EN CANTABRICO NW","ESP13703750","ESP000024623","Azkena","Pasaia",10.34,NA,33.7
"ARTES MENORES EN CANTABRICO NW","ESP13703751","ESP000024623","Azkena","Pasaia",10.34,NA,6.7
"ARTES MENORES EN CANTABRICO NW","ESP13703752","ESP000024623","Azkena","Pasaia",10.34,NA,39.1
"ARTES MENORES EN CANTABRICO NW","ESP13703753","ESP000024623","Azkena","Pasaia",10.34,NA,40.6
"ARTES MENORES EN CANTABRICO NW","ESP13703754","ESP000024623","Azkena","Pasaia",10.34,NA,18.4
"ARTES MENORES EN CANTABRICO NW","ESP13703755","ESP000024623","Azkena","Pasaia",10.34,NA,121.7
"ARTES MENORES EN CANTABRICO NW","ESP13703756","ESP000024623","Azkena","Pasaia",10.34,NA,69.7
"ARTES MENORES EN CANTABRICO NW","ESP13703757","ESP000024623","Azkena","Pasaia",10.34,NA,153.1
"ARTES MENORES EN CANTABRICO NW","ESP13703758","ESP000024623","Azkena","Pasaia",10.34,NA,29.4
"ARTES MENORES EN CANTABRICO NW","ESP13703759","ESP000024623","Azkena","Pasaia",10.34,NA,224.1
"ARTES MENORES EN CANTABRICO NW","ESP13703760","ESP000024623","Azkena","Pasaia",10.34,NA,69.4
"ARTES MENORES EN CANTABRICO NW","ESP13703761","ESP000024623","Azkena","Pasaia",10.34,NA,127.5
"ARTES MENORES EN CANTABRICO NW","ESP13703762","ESP000024623","Azkena","Pasaia",10.34,NA,321.5
"ARTES MENORES EN CANTABRICO NW","ESP13703763","ESP000024623","Azkena","Pasaia",10.34,NA,323.1
"ARTES MENORES EN CANTABRICO NW","ESP13703764","ESP000024623","Azkena","Pasaia",10.34,NA,278.5
"ARTES MENORES EN CANTABRICO NW","ESP13703765","ESP000024623","Azkena","Pasaia",10.34,NA,151.4
"ARTES MENORES EN CANTABRICO NW","ESP13703766","ESP000024623","Azkena","Pasaia",10.34,NA,163.2
"ARTES MENORES EN CANTABRICO NW","ESP13703767","ESP000024623","Azkena","Pasaia",10.34,NA,84.7
"ARTES MENORES EN CANTABRICO NW","ESP13703768","ESP000024623","Azkena","Pasaia",10.34,NA,71.9
"ARTES MENORES EN CANTABRICO NW","ESP13703769","ESP000024623","Azkena","Pasaia",10.34,NA,89.4
"ARTES MENORES EN CANTABRICO NW","ESP13703770","ESP000024623","Azkena","Pasaia",10.34,NA,87.2
"ARTES MENORES EN CANTABRICO NW","ESP13703771","ESP000024623","Azkena","Pasaia",10.34,NA,152.8
"ARTES MENORES EN CANTABRICO NW","ESP13703772","ESP000024623","Azkena","Pasaia",10.34,NA,107.8
"ARTES MENORES EN CANTABRICO NW","ESP13703773","ESP000024623","Azkena","Pasaia",10.34,NA,100.2
"ARTES MENORES EN CANTABRICO NW","ESP13703774","ESP000024623","Azkena","Pasaia",10.34,NA,104.4
"ARTES MENORES EN CANTABRICO NW","ESP13703775","ESP000024623","Azkena","Pasaia",10.34,NA,328.8
"ARTES MENORES EN CANTABRICO NW","ESP13703776","ESP000024623","Azkena","Pasaia",10.34,NA,33.7
"ARTES MENORES EN CANTABRICO NW","ESP13703777","ESP000024623","Azkena","Pasaia",10.34,NA,433.4
"ARTES MENORES EN CANTABRICO NW","ESP13703778","ESP000024623","Azkena","Pasaia",10.34,NA,90.7
"ARTES MENORES EN CANTABRICO NW","ESP13703779","ESP000024623","Azkena","Pasaia",10.34,NA,81.1
"ARTES MENORES EN CANTABRICO NW","ESP13703780","ESP000024623","Azkena","Pasaia",10.34,NA,52.2
"ARTES MENORES EN CANTABRICO NW","ESP99004397","ESP000024623","Azkena","Pasaia",10.34,NA,92.3
"ARTES MENORES EN CANTABRICO NW","ESP99004398","ESP000024623","Azkena","Pasaia",10.34,NA,67.2
"ARTES MENORES EN CANTABRICO NW","ESP99004399","ESP000024623","Azkena","Pasaia",10.34,NA,30.8
"ARTES MENORES EN CANTABRICO NW","ESP99004400","ESP000024623","Azkena","Pasaia",10.34,NA,38.6
"ARTES MENORES EN CANTABRICO NW","ESP99004401","ESP000024623","Azkena","Pasaia",10.34,NA,62.9
"ARTES MENORES EN CANTABRICO NW","ESP99004402","ESP000024623","Azkena","Pasaia",10.34,NA,24.8
"ARTES MENORES EN CANTABRICO NW","ESP99004403","ESP000024623","Azkena","Pasaia",10.34,NA,11
"ARTES MENORES EN CANTABRICO NW","ESP99004404","ESP000024623","Azkena","Pasaia",10.34,NA,787
"ARTES MENORES EN CANTABRICO NW","ESP99004405","ESP000024623","Azkena","Pasaia",10.34,NA,166.5
"ARTES MENORES EN CANTABRICO NW","ESP99004406","ESP000024623","Azkena","Pasaia",10.34,NA,2468
"ARTES MENORES EN CANTABRICO NW","ESP99004407","ESP000024623","Azkena","Pasaia",10.34,NA,2421
"ARTES MENORES EN CANTABRICO NW","ESP99004408","ESP000024623","Azkena","Pasaia",10.34,NA,2750
"ARTES MENORES EN CANTABRICO NW","ESP99004409","ESP000024623","Azkena","Pasaia",10.34,NA,1214
"ARTES MENORES EN CANTABRICO NW","ESP99004410","ESP000024623","Azkena","Pasaia",10.34,NA,1010
"ARTES MENORES EN CANTABRICO NW","ESP99004411","ESP000024623","Azkena","Pasaia",10.34,NA,3448.5
"ARTES MENORES EN CANTABRICO NW","ESP99004412","ESP000024623","Azkena","Pasaia",10.34,NA,1958.5
"ARTES MENORES EN CANTABRICO NW","ESP99004413","ESP000024623","Azkena","Pasaia",10.34,NA,1739
"ARTES MENORES EN CANTABRICO NW","ESP99004414","ESP000024623","Azkena","Pasaia",10.34,NA,893
"ARTES MENORES EN CANTABRICO NW","ESP99004415","ESP000024623","Azkena","Pasaia",10.34,NA,175.6
"ARTES MENORES EN CANTABRICO NW","ESP99004416","ESP000024623","Azkena","Pasaia",10.34,NA,271.2
"ARTES MENORES EN CANTABRICO NW","ESP99004417","ESP000024623","Azkena","Pasaia",10.34,NA,2550.6
"ARTES MENORES EN CANTABRICO NW","ESP99004418","ESP000024623","Azkena","Pasaia",10.34,NA,582.3
"ARTES MENORES EN CANTABRICO NW","ESP99004420","ESP000024623","Azkena","Pasaia",10.34,NA,257
"ARTES MENORES EN CANTABRICO NW","ESP99004421","ESP000024623","Azkena","Pasaia",10.34,NA,878.9
"ARTES MENORES EN CANTABRICO NW","ESP99004422","ESP000024623","Azkena","Pasaia",10.34,NA,315.8
"ARTES MENORES EN CANTABRICO NW","ESP99004423","ESP000024623","Azkena","Pasaia",10.34,NA,575.8
"ARTES MENORES EN CANTABRICO NW","ESP-13340920","ESP000024654","Bihotz Alai","Armintza",11.6,2733,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340921","ESP000024654","Bihotz Alai","Armintza",11.6,1955,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340922","ESP000024654","Bihotz Alai","Armintza",11.6,712,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340923","ESP000024654","Bihotz Alai","Armintza",11.6,1247.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340924","ESP000024654","Bihotz Alai","Armintza",11.6,1074.2,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340925","ESP000024654","Bihotz Alai","Armintza",11.6,1098.3,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340926","ESP000024654","Bihotz Alai","Armintza",11.6,1356,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340927","ESP000024654","Bihotz Alai","Armintza",11.6,2556,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340928","ESP000024654","Bihotz Alai","Armintza",11.6,1317,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340929","ESP000024654","Bihotz Alai","Armintza",11.6,2265,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340930","ESP000024654","Bihotz Alai","Armintza",11.6,1280.7,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340931","ESP000024654","Bihotz Alai","Armintza",11.6,1245.3,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340932","ESP000024654","Bihotz Alai","Armintza",11.6,1255,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340937","ESP000024654","Bihotz Alai","Armintza",11.6,1413,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340938","ESP000024654","Bihotz Alai","Armintza",11.6,1488,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340939","ESP000024654","Bihotz Alai","Armintza",11.6,1405,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340940","ESP000024654","Bihotz Alai","Armintza",11.6,858,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340941","ESP000024654","Bihotz Alai","Armintza",11.6,94.35,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340942","ESP000024654","Bihotz Alai","Armintza",11.6,52.17,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340943","ESP000024654","Bihotz Alai","Armintza",11.6,316.35,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340944","ESP000024654","Bihotz Alai","Armintza",11.6,28.86,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340945","ESP000024654","Bihotz Alai","Armintza",11.6,59.94,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340946","ESP000024654","Bihotz Alai","Armintza",11.6,364.1,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340947","ESP000024654","Bihotz Alai","Armintza",11.6,160.95,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340948","ESP000024654","Bihotz Alai","Armintza",11.6,138.75,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340949","ESP000024654","Bihotz Alai","Armintza",11.6,158.73,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13340950","ESP000024654","Bihotz Alai","Armintza",11.6,193.14,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575176","ESP000024654","Bihotz Alai","Armintza",11.6,262.3,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575177","ESP000024654","Bihotz Alai","Armintza",11.6,320.8,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575178","ESP000024654","Bihotz Alai","Armintza",11.6,266.85,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575179","ESP000024654","Bihotz Alai","Armintza",11.6,191.05,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575180","ESP000024654","Bihotz Alai","Armintza",11.6,154.07,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575181","ESP000024654","Bihotz Alai","Armintza",11.6,130.98,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575182","ESP000024654","Bihotz Alai","Armintza",11.6,143.19,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575183","ESP000024654","Bihotz Alai","Armintza",11.6,205.35,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575184","ESP000024654","Bihotz Alai","Armintza",11.6,211,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575185","ESP000024654","Bihotz Alai","Armintza",11.6,169.83,NA
"ARTES MENORES EN CANTABRICO NW","ESP-13575186","ESP000024654","Bihotz Alai","Armintza",11.6,1818.9,NA
