"Nombre_Buque","Puerto_Base","Censo","Trip","Fecha_Desembarco","Dia","Mes","Ano","Zona2","Metier","Peso","Metier_Rev","check"
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538307,2020-09-30,1,10,2020,"27.8.c","PTB_MPD_>=55_0_0",2011.4985,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538374,2020-10-01,5,10,2020,"27.8.c","PTB_MPD_>=55_0_0",418.901,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538432,2020-10-06,7,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1809.2712,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538474,2020-10-08,8,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1862.589,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538548,2020-10-08,9,10,2020,"27.8.c","PTB_MPD_>=55_0_0",1541.547,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538557,2020-10-11,12,10,2020,"27.8.c","PTB_MPD_>=55_0_0",7824.8202,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538672,2020-10-13,14,10,2020,"27.8.c","PTB_MPD_>=55_0_0",2400.667,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538675,2020-10-14,15,10,2020,"27.8.c","PTB_MPD_>=55_0_0",646.2674,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",538833,2020-10-18,19,10,2020,"27.8.c","PTB_MPD_>=55_0_0",4801.533,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539075,2020-10-21,22,10,2020,"27.8.c","PTB_MPD_>=55_0_0",4584.2189,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539212,2020-10-26,26,10,2020,"27.8.c","PTB_MPD_>=55_0_0",4343.2653,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539257,2020-10-27,28,10,2020,"27.8.c","PTB_MPD_>=55_0_0",0,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539375,2020-10-31,2,11,2020,"27.8.c","PTB_MPD_>=55_0_0",2145.5538,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539658,2020-11-05,5,11,2020,"27.8.c","PTB_MPD_>=55_0_0",3390.588,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",539789,2020-11-08,9,11,2020,"27.8.c","PTB_MPD_>=55_0_0",7133.764,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",540013,2020-11-11,12,11,2020,"27.8.c","PTB_MPD_>=55_0_0",6471.706,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552162,2020-11-15,16,11,2020,"27.8.c","PTB_MPD_>=55_0_0",4145.12,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552222,2020-11-16,17,11,2020,"27.8.c","PTB_MPD_>=55_0_0",435.946,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552400,2020-11-19,20,11,2020,"27.8.c","PTB_MPD_>=55_0_0",1647.084,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552475,2020-11-22,23,11,2020,"27.8.c","PTB_MPD_>=55_0_0",6223.636,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552572,2020-11-24,25,11,2020,"27.8.c","PTB_MPD_>=55_0_0",3152.012,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552673,2020-11-25,26,11,2020,"27.8.c","PTB_MPD_>=55_0_0",823.804,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552795,2020-11-29,30,11,2020,"27.8.c","PTB_MPD_>=55_0_0",2943.428,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552844,2020-11-30,1,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2104.966,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552846,2020-12-01,2,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1299.904,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",552961,2020-12-02,3,12,2020,"27.8.c","PTB_MPD_>=55_0_0",892.56,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553054,2020-12-08,9,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1213.004,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553070,2020-12-10,10,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1842.598,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553098,2020-12-10,11,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1176.468,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553128,2020-12-14,14,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2164.872,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553159,2020-12-14,15,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1422.6396,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553245,2020-12-17,17,12,2020,"27.8.c","PTB_MPD_>=55_0_0",4497.212,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553382,2020-12-21,21,12,2020,"27.8.c","PTB_MPD_>=55_0_0",7924.708,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553513,2020-12-27,28,12,2020,"27.8.c","PTB_MPD_>=55_0_0",2298.628,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553514,2020-12-23,28,12,2020,"27.8.c","PTB_MPD_>=55_0_0",1096.348,"PTB_MPD_>=55_0_0",TRUE
"GAZTELUGATXE","Ondarroa","ARRASTRE DE FONDO EN CANTABRICO NW",553556,2020-12-31,4,1,2020,"27.8.c","PTB_MPD_>=55_0_0",1043.974,"PTB_MPD_>=55_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530300,2020-01-06,7,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",15143.7072,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530456,2020-01-12,13,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",12856.7218,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530587,2020-01-19,20,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",14506.264,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530673,2020-01-26,27,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",16660.9195,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530773,2020-02-02,3,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",13199.8938,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530884,2020-02-09,10,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",16000.6295,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530998,2020-02-16,17,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",6866.968,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531152,2020-02-23,24,2,2020,"27.8.abde","PTB_DEF_>=70_0_0",10745.7712,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531333,2020-02-29,2,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",12012.4935,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531483,2020-03-05,6,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",5344.1774,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531681,2020-03-10,11,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",8752.9791,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",531928,2020-03-15,16,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",7838.1135,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",532604,2020-03-22,23,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",18462.2355,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",532977,2020-03-29,30,3,2020,"27.8.abde","PTB_DEF_>=70_0_0",12662.567,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533210,2020-04-02,3,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",10268.1362,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533273,2020-04-06,6,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",9685.6797,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533414,2020-04-11,13,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",16269.5213,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533554,2020-04-15,16,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",10126.9736,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533639,2020-04-19,20,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",15683.6394,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533797,2020-04-23,23,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",7386.006,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",533944,2020-04-25,27,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",9353.0134,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534165,2020-04-29,30,4,2020,"27.8.abde","PTB_DEF_>=70_0_0",10097.9607,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534236,2020-05-02,4,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",10425.4695,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534382,2020-05-06,7,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",8831.4896,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534415,2020-05-07,8,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",5565,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534475,2020-05-10,11,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",15569.51,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534610,2020-05-13,14,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",9987.5374,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534690,2020-05-17,18,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",9488.2855,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534857,2020-05-20,21,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",10070.1559,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",534908,2020-05-24,25,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",10408.093,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535014,2020-05-27,28,5,2020,"27.8.abde","PTB_DEF_>=70_0_0",11646.8559,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535110,2020-05-30,1,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",14456.2453,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535238,2020-06-03,4,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13094.321,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535329,2020-06-06,8,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",11935.976,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535384,2020-06-10,11,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13756.4655,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535458,2020-06-13,15,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",12356.877,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535584,2020-06-17,18,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",14401.303,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535626,2020-06-20,22,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13745.97,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535762,2020-06-24,25,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",10438.0005,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535817,2020-06-27,29,6,2020,"27.8.abde","PTB_DEF_>=70_0_0",13177.183,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",535973,2020-07-01,2,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",13732.499,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536057,2020-07-04,6,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",12060.4515,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536187,2020-07-08,9,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",13141.492,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536256,2020-07-11,13,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",10253.3004,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536378,2020-07-15,16,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",16777.6865,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536448,2020-07-18,20,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",12466.24,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536566,2020-07-22,23,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",13199.795,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536639,2020-07-26,27,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",10604.9015,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536726,2020-07-28,29,7,2020,"27.8.abde","PTB_DEF_>=70_0_0",8265.8405,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536809,2020-08-01,3,8,2020,"27.8.abde","PTB_DEF_>=70_0_0",18260.957,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536895,2020-08-05,6,8,2020,"27.8.abde","PTB_DEF_>=70_0_0",13051.6775,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",536984,2020-08-08,10,8,2020,"27.8.abde","PTB_DEF_>=70_0_0",0,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538152,2020-09-28,28,9,2020,"27.8.abde","PTB_DEF_>=70_0_0",8362.601,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538195,2020-09-30,30,9,2020,"27.8.abde","PTB_DEF_>=70_0_0",10763.372,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538381,2020-10-02,5,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",7259.9895,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538441,2020-10-07,8,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",8922.612,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538564,2020-10-10,12,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",15448.539,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538713,2020-10-14,15,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",12685.6565,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",538805,2020-10-17,19,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",10597.638,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539022,2020-10-21,22,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",10740.2006,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539153,2020-10-24,26,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",13598.2031,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539277,2020-10-28,29,10,2020,"27.8.abde","PTB_DEF_>=70_0_0",11218.9257,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539353,2020-10-31,2,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13186.2963,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539660,2020-11-04,5,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13639.3533,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539771,2020-11-07,9,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13423.916,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",539963,2020-11-11,12,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",14282.906,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",540160,2020-11-14,16,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",8981.904,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552315,2020-11-18,19,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13856.734,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552481,2020-11-21,23,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",14420.592,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552622,2020-11-25,26,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",13411.852,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552772,2020-11-28,30,11,2020,"27.8.abde","PTB_DEF_>=70_0_0",12296.798,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",552937,2020-12-03,3,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",11900.48,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553042,2020-12-06,7,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",13015.44,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553057,2020-12-09,10,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",13136.052,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553114,2020-12-11,14,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",4233.396,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553217,2020-12-17,17,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",18042.86,"PTB_DEF_>=70_0_0",TRUE
"KAXARRA","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",553336,2020-12-20,21,12,2020,"27.8.abde","PTB_DEF_>=70_0_0",17778.172,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530298,2020-01-06,7,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",15143.7072,"PTB_DEF_>=70_0_0",TRUE
"KAXU","Ondarroa","ARRASTRE DE FONDO EN ZONAS CIEM VB, VI,VII Y VIIIABDE",530454,2020-01-12,13,1,2020,"27.8.abde","PTB_DEF_>=70_0_0",12856.7218,"PTB_DEF_>=70_0_0",TRUE
