"IdBuque","fcCambio","Nombre","CodigoCFR","EsloraTotal","EsloraPP","ArqueoGT","FechaCambioDatosTecnicos","FechaCambioDatosMotor","PotenciaPropulsionTotalKW","FcCambioIdentificacion","PuertoBase","AL5_PuertoBase","ProvinciaPuertoBase","CensoPorModalidad","FcEfectoInicial","fcCambio2"
74970238,2019-06-17,"NURIA PRIMEIRO","ESP000058768",6,NA,1.5,2011-03-11,2011-03-11,11.03248,2019-06-17,"Cambados","ESCBD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2011-03-14,2019-06-17
75307601,2012-03-16,"XAN SINEL","ESP000027423",6.5,NA,1.72,2011-04-11,2012-03-16,7.35498,2011-04-11,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-04-11,2012-03-16
75526375,2011-05-10,"CARIÑO PRIMEROS","ESP000027424",6.04,NA,1.32,2011-05-10,2011-05-10,24.9996,2011-05-10,"Corralejo","ESZRJ","LAS PALMAS","ARTES MENORES EN CANARIAS",2011-05-10,2011-05-10
75612396,2011-05-20,"NUEVO MINI","ESP000027425",9.86,8.24,3.09,2011-05-20,2011-05-20,44.12992,2011-05-20,"San Pedro del Pinatar","ESSPP","MURCIA","ARTES MENORES EN EL MEDITERRANEO",2011-05-20,2011-05-20
75705844,2011-06-03,"O AUDAZ","ESP000027428",11.15,NA,6.49,2011-06-03,2011-06-03,95.61483,2011-06-03,"Bueu","ESBUE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2011-06-03,2011-06-03
75706084,2011-06-03,"PEDRESELOS","ESP000027427",6.7,5.9,1.66,2011-06-03,2011-06-03,6.99459,2011-06-03,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-06-03,2011-06-03
75726133,2011-06-07,"LA TRANQUILA","ESP000058778",6.64,6.19,2.25,2011-06-07,2011-06-07,29.41995,2011-06-07,"San Carlos de la Rápita","ESSCR","TARRAGONA","ARTES MENORES EN EL MEDITERRANEO",2011-06-07,2011-06-07
75726395,2011-06-07,"ROCU","ESP000027429",7.46,6.48,2.12,2011-06-07,2011-06-07,22.06496,2011-06-07,"Peñíscola","ESPNL","CASTELLON","ARTES MENORES EN EL MEDITERRANEO",2011-06-07,2011-06-07
75764829,2017-03-08,"EL BRUJO UNO","ESP000027430",8.44,6.8,1.65,2011-06-13,2011-06-13,11.03248,2017-03-08,"Rota","ESROT","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",2011-06-13,2017-03-08
75807778,2011-06-17,"ANA ISABEL SEGUNDO","ESP000027431",9.04,7.4,1.98,2011-06-17,2011-06-17,33.83294,2011-06-17,"Tarifa","ESTRF","CADIZ","ARTES MENORES EN EL MEDITERRANEO",2011-06-17,2011-06-17
75812421,2011-06-17,"J.L. UNO","ESP000058779",6.3,NA,2.4,2011-06-17,2011-06-17,44.12992,2011-06-17,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-06-17,2011-06-17
75908720,2013-10-24,"CAR MARU","ESP000027433",9.5,7.6,3.69,2011-06-29,2011-06-29,23.53596,2013-10-24,"Cambados","ESCBD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2011-06-29,2013-10-24
75926553,2017-02-06,"BRISAS DE ALBA","ESP000027435",19.03,15.92,41.73,2011-07-04,2011-07-04,291.2575,2017-02-06,"Cedeira","ESCED","LA CORUÑA","VOLANTA EN CANTABRICO NW",2011-07-04,2017-02-06
75926553,2019-03-27,"BRISAS DE ALBA","ESP000027435",19.03,15.92,41.73,2011-07-04,2011-07-04,291.2575,2019-03-27,"Cedeira","ESCED","LA CORUÑA","VOLANTA EN CANTABRICO NW",2011-07-04,2019-03-27
76001134,2013-11-27,"GEMA RIERA","ESP000027436",9.1,7.24,2.74,2011-07-12,2011-07-12,27.94895,2013-11-27,"Punta Umbria","ESZJY","HUELVA","ARTES MENORES  EN EL GOLFO DE CADIZ",2011-07-12,2013-11-27
76005179,2011-07-13,"NUEVO PAPI","ESP000027437",14.41,11.53,8.88,2011-07-13,2011-07-13,49.27841,2011-07-13,"Sanlucar De Barrameda","ESSBA","CADIZ","CERCO EN EL GOLFO DE CADIZ",2011-07-13,2011-07-13
76035552,2011-07-19,"PRAIA MAIOR","ESP000027439",20.5,17,43.11,2011-07-19,2011-07-19,228.00461,2011-07-19,"Malpica de Bergantiños","ESMAI","LA CORUÑA","CERCO EN CANTABRICO NW",2011-07-19,2011-07-19
76050136,2018-04-16,"EPIFITO","ESP000058784",6.22,NA,1.7,2011-07-21,2018-04-16,58.82,2014-04-10,"La Coruña","ESLCG","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-07-21,2018-04-16
76109318,2018-11-20,"SEGUNDO BRISA","ESP000058785",6.03,4.82,1.5,2011-08-02,2018-11-20,22.06,2011-08-02,"Corcubión","ESCCN","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-08-02,2018-11-20
76117620,2011-08-02,"SEGUNDO PEDRO BENZAL","ESP000027440",10.5,8.94,3.61,2011-08-02,2011-08-02,22.06496,2011-08-02,"Estepona","ESEPN","MALAGA","ARTES MENORES EN EL MEDITERRANEO",2011-08-02,2011-08-02
76151448,2016-04-28,"RASCARCIO","ESP000027442",8.5,NA,2.18,2011-08-05,2011-08-05,24.27145,2016-04-28,"Adra","ESADR","ALMERIA","ARTES MENORES EN EL MEDITERRANEO",2011-08-05,2016-04-28
76301719,2014-08-25,"EL VIDAL","ESP000027443",8.72,NA,3,2011-09-01,2011-09-01,58.8399,2014-08-25,"Candelaria","ESCEI","SANTA CRUZ DE TENERIFE","ARTES MENORES EN CANARIAS",2011-09-01,2014-08-25
76303512,2011-09-01,"NOVO ADRIANA","ESP000058789",6.8,5.44,2.02,2011-09-01,2011-09-01,22.06496,2011-09-01,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-09-01,2011-09-01
76366372,2011-09-13,"TRASNO DOUS","ESP000058790",6.5,5.2,1.74,2011-09-13,2011-09-13,22.06496,2011-09-13,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2011-09-13,2011-09-13
76366451,2011-09-23,"NUEVO YAGO","ESP000058791",6.11,4.89,1.54,2011-09-13,2011-09-13,11.03248,2011-09-13,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-09-23,2011-09-23
76547324,2011-10-14,"EMBAT","ESP000027447",7.83,NA,2.15,2011-10-11,2011-10-11,33.83294,2011-10-11,"Ciudadela","ESQIU","BALEARES","ARTES MENORES EN EL MEDITERRANEO",2011-10-14,2011-10-14
76560478,2018-11-28,"XABILAR","ESP000058793",9,NA,2.82,2018-11-28,2018-06-19,14.71,2017-09-19,"Sada","ESSAD","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-10-14,2018-11-28
76682086,2017-12-13,"MEIXIDES","ESP000027448",9.5,7.6,4.98,2011-10-28,2011-10-28,73.54987,2017-12-13,"Rianjo","ESRIA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-10-28,2017-12-13
76719943,2015-04-14,"NUEVO SAN JUAN SEGUNDO","ESP000027449",6.04,NA,1.22,2011-11-07,2015-04-14,13.97447,2011-11-07,"Corralejo","ESZRJ","LAS PALMAS","ARTES MENORES EN CANARIAS",2011-11-07,2015-04-14
76720128,2015-05-21,"MORAZON UN","ESP000027450",7.3,NA,2.65,2012-08-23,2011-11-07,11.03248,2015-05-21,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-11-07,2015-05-21
76720338,2011-11-07,"HUGO","ESP000058797",5.98,5.46,1.5,2011-11-07,2011-11-07,11.03248,2011-11-07,"Puentedeume","ESPTD","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2011-11-07,2011-11-07
76997247,2011-12-01,"SIEMPRE ALBERTO","ESP000027451",11.99,10.52,10.94,2011-12-01,2011-12-01,117.6798,2011-12-01,"Cillero","ESCIO","LUGO","ARTES MENORES EN CANTABRICO NW",2011-12-01,2011-12-01
77260118,2012-01-16,"VIRXEN DOS MILAGROS","ESP000058800",6.75,5.67,2.05,2012-01-16,2012-01-16,14.70997,2012-01-16,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-01-16,2012-01-16
77303241,2012-01-18,"VIKY VICTORIA","ESP000027454",8.5,6.8,3.99,2012-01-18,2012-01-18,67.66588,2012-01-18,"Oviñana","ESOVN","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",2012-01-18,2012-01-18
77477319,2012-02-03,"CONSUELO UNO","ESP000027455",6.25,NA,1.41,2012-02-03,2012-02-03,19.11561,2012-02-03,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",2012-02-03,2012-02-03
77477319,2019-01-30,"CONSUELO UNO","ESP000027455",6.25,NA,1.41,2012-02-03,2019-01-30,19.11,2012-02-03,"Caleta del Sebo, La Graciosa","ESCHR","LAS PALMAS","ARTES MENORES EN CANARIAS",2012-02-03,2019-01-30
77648207,2018-02-05,"NUEVO MAPEI","ESP000027457",17.49,15.41,34.4,2018-02-05,2012-02-16,91.93734,2012-11-28,"Gijon (El Musel)","ESGIJ","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",2012-11-28,2018-02-05
77648207,2019-01-04,"NUEVO MAPEI","ESP000027457",17.49,15.41,34.4,2018-02-05,2012-02-16,91.93734,2012-11-28,"Gijon (El Musel)","ESGIJ","PRINCIPADO DE ASTURIAS","VOLANTA EN CANTABRICO NW",2019-01-04,2019-01-04
77716151,2012-02-22,"RUEDA Y MARTINEZ","ESP000027458",15.5,NA,11.72,2012-02-22,2012-02-22,97.82133,2012-02-22,"Roquetas De Mar","ESRQM","ALMERIA","CERCO EN EL MEDITERRANEO",2012-02-22,2012-02-22
77750366,2012-02-27,"KEVIN","ESP000058805",5.98,NA,1.4,2012-02-27,2012-02-27,18.38746,2012-02-27,"San Carlos de la Rápita","ESSCR","TARRAGONA","ARTES MENORES EN EL MEDITERRANEO",2012-02-27,2012-02-27
77858748,2012-03-12,"FRAN TERCERO","ESP000058806",5.5,4.4,1.19,2012-03-12,2012-03-12,22.06496,2012-03-12,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-03-12,2012-03-12
77861589,2012-03-12,"SANT JOAN TERCERA","ESP000027460",11.93,10,6.97,2012-03-12,2012-03-12,73.54987,2012-03-12,"Blanes","ESBLA","GERONA","ARTES MENORES EN EL MEDITERRANEO",2012-03-12,2012-03-12
77975884,2012-03-20,"LA PALANGRERA","ESP000027461",10.73,NA,5.81,2012-03-20,2012-03-20,92.67284,2012-03-20,"Vinaroz","ESVZR","CASTELLON","ARTES MENORES EN EL MEDITERRANEO",2012-03-20,2012-03-20
77995028,2012-03-22,"A TRAIDORA","ESP000058808",5.9,NA,1.5,2012-03-22,2012-03-22,11.03248,2012-03-22,"Cedeira","ESCED","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-03-22,2012-03-22
78290511,2012-04-25,"VIÑAS","ESP000058810",6.03,4.82,1.58,2012-04-25,2012-04-25,22.06496,2012-04-25,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-04-25,2012-04-25
78290734,2012-05-14,"BEATRIZ Y MARTA","ESP000058811",5.98,5.78,1.5,2012-04-25,2012-04-25,18.38746,2012-05-14,"Camelle","ESCMY","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-04-25,2012-05-14
78392515,2013-06-06,"MARGON","ESP000027465",6.3,5.04,1.86,2012-05-09,2012-05-09,11.76798,2013-06-06,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-05-09,2013-06-06
78403424,2012-05-11,"MI AMELIA","ESP000027466",8.5,NA,2.06,2012-05-11,2012-05-11,17.28422,2012-05-11,"Almería","ESLEI","ALMERIA","ARTES MENORES EN EL MEDITERRANEO",2012-05-11,2012-05-11
78631779,2012-06-07,"NIN","ESP000058815",6.73,NA,1.71,2012-06-07,2012-06-07,22.06496,2012-06-07,"Sada","ESSAD","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-06-07,2012-06-07
78633901,2012-11-13,"GAVELLA","ESP000027468",8.95,NA,4.36,2012-06-07,2012-06-07,92.67284,2012-11-13,"Alcudia","ESALD","BALEARES","ARTES MENORES EN EL MEDITERRANEO",2012-06-07,2012-11-13
78699404,2012-06-13,"OS CARBALLA","ESP000027471",8.5,6.8,2.59,2012-06-13,2012-06-13,6.54593,2012-06-13,"Santa Eugenia de Riveira","ESSNI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-06-13,2012-06-13
78763351,2012-06-19,"NOVO DORADA","ESP000027472",9.5,NA,4.66,2012-06-19,2012-06-19,46.33642,2012-06-19,"Bueu","ESBUE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2012-06-19,2012-06-19
78764576,2012-06-19,"CRIS UN","ESP000058818",5.05,NA,1.01,2012-06-19,2012-06-19,7.35498,2012-06-19,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-06-19,2012-06-19
78864868,2012-06-29,"NOVA COITELADA","ESP000058820",6.73,NA,1.71,2012-06-29,2012-06-29,11.03248,2012-06-29,"Ferrol","ESFRO","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-06-29,2012-06-29
79114079,2012-07-27,"NUEVO VILLA MORAIRA","ESP000027478",9.95,NA,4.88,2012-07-27,2012-07-27,33.09744,2012-07-27,"Moraira","ESMRA","ALICANTE","ARTES MENORES EN EL MEDITERRANEO",2012-07-27,2012-07-27
79118409,2012-08-03,"PESCATRON","ESP000027479",7.49,NA,3.12,2012-07-30,2012-07-30,57.3689,2012-07-30,"Rosas","ESROS","GERONA","ARTES MENORES EN EL MEDITERRANEO",2012-08-03,2012-08-03
79156472,2012-08-07,"NUEVO MAR BELLO","ESP000027480",6.04,NA,1.21,2012-08-02,2012-08-02,13.23897,2012-08-02,"Playa Blanca","ESQLY","LAS PALMAS","ARTES MENORES EN CANARIAS",2012-08-07,2012-08-07
79232991,2012-08-10,"QUEIRO UN","ESP000058830",5.7,NA,1.54,2012-08-10,2012-08-10,18.38746,2012-08-10,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-08-10,2012-08-10
79292745,2012-08-21,"CHAPELIÑO","ESP000027481",14.95,13.78,21.59,2012-08-21,2012-08-21,147.09975,2012-08-21,"El Grove","ESEGR","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2012-08-21,2012-08-21
79296073,2012-08-22,"VIKINJO","ESP000027482",14.99,12.92,25.78,2012-08-22,2012-08-22,136.80276,2012-08-22,"Carreira-Aguiño","ESDAA","LA CORUÑA","PALANGRE DE FONDO EN CANTABRICO NW",2012-08-22,2012-08-22
79375419,2012-09-05,"ARDENTIA","ESP000058832",7.22,NA,1.73,2012-09-05,2012-09-05,14.70997,2012-09-05,"La Coruña","ESLCG","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-09-05,2012-09-05
79385941,2012-09-06,"O VULCANO","ESP000058834",6.7,NA,1.74,2012-09-06,2012-09-06,18.38746,2012-09-06,"Camariñas","ESIAS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-09-06,2012-09-06
79454692,2016-02-26,"NORDESIA",NA,4.7,NA,0.62,2012-09-13,2012-09-13,22.06496,2016-02-26,"Bustio","ESBCD","PRINCIPADO DE ASTURIAS",NA,NA,2016-02-26
79507179,2012-09-19,"BEGOÑA","ESP000058839",5.2,NA,0.86,2012-09-19,2012-09-19,11.03248,2012-09-19,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-09-19,2012-09-19
79628675,2012-09-26,"DIXANA","ESP000058840",5,NA,0.75,2012-09-26,2012-09-26,7.35498,2012-09-26,"Aldan-Hio","ESADI","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2012-09-26,2012-09-26
79645870,2018-01-16,"HERMANOS ALONSO PRIMERO","ESP000027485",13.73,11.4,15.59,2012-09-27,2018-01-16,33.12686,2014-04-24,"Los Cristianos","ESLCR","SANTA CRUZ DE TENERIFE","ARTES MENORES EN CANARIAS",2012-09-27,2018-01-16
80358591,2013-02-07,"HERMANOS TAJES","ESP000027489",16,13.25,29,2012-10-29,2012-10-29,110.32481,2013-02-07,"Cartagena","ESCAR","MURCIA","PALANGRE DE SUPERFICIE CALADERO NACIONAL",2012-10-29,2013-02-07
80833436,2012-11-16,"LAURA UN","ESP000058847",6.78,NA,1.73,2012-11-16,2012-11-16,11.00306,2012-11-16,"Camariñas","ESIAS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-11-16,2012-11-16
80974371,2012-11-21,"BUENA ESPERANZA","ESP000058850",6.49,NA,1.69,2012-11-21,2012-11-21,22.06496,2012-11-21,"Luanco","ESLCO","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",2012-11-21,2012-11-21
81438497,2012-12-03,"MARIA E FARELO","ESP000058851",5.98,5.74,1.5,2012-12-03,2012-12-03,11.03248,2012-12-03,"Barquero-Bares","ESBQB","LUGO","ARTES MENORES EN CANTABRICO NW",2012-12-03,2012-12-03
81925131,2013-04-25,"ARDEIRA","ESP000058853",6.78,5.71,1.73,2012-12-17,2012-12-17,14.70997,2013-04-25,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2012-12-17,2013-04-25
82556810,2013-01-08,"SIELAN","ESP000027491",11.99,10.42,10.82,2013-01-08,2013-01-08,94.14384,2013-01-08,"Cedeira","ESCED","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-01-08,2013-01-08
82588848,2018-08-07,"TANGALOA","ESP000027492",7.85,6.72,2.59,2013-01-09,2013-01-09,33.09744,2018-08-07,"Punta Hidalgo","ESPHD","SANTA CRUZ DE TENERIFE","ARTES MENORES EN CANARIAS",2013-01-09,2018-08-07
82633385,2013-01-10,"ADRINA","ESP000027493",17.8,15.2,29.3,2013-01-10,2013-01-10,167.04647,2013-01-10,"Malpica de Bergantiños","ESMAI","LA CORUÑA","CERCO EN CANTABRICO NW",2013-01-10,2013-01-10
83061945,2016-08-23,"O NERO","ESP000058856",5.98,NA,1.54,2013-01-22,2013-01-22,22.06496,2016-08-23,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-01-22,2016-08-23
83069019,2013-05-24,"BALEA BALEA","ESP000027497",9.5,7.6,5.02,2013-01-22,2013-01-22,35.30394,2013-05-24,"Portonovo","ESZJN","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-01-22,2013-05-24
83548545,2013-02-04,"ROMAY VERES","ESP000027498",11,8.8,7.43,2013-02-04,2013-02-04,55.8979,2013-02-04,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-02-04,2013-02-04
84597626,2013-03-01,"ANA Y LUIS","ESP000027499",7.2,NA,1.11,2013-03-01,2013-03-01,10.29698,2013-03-01,"Almería","ESLEI","ALMERIA","ARTES MENORES EN EL MEDITERRANEO",2013-03-01,2013-03-01
85411338,2013-03-19,"XIBARTE","ESP000027501",6.5,NA,1.88,2013-03-19,2013-03-19,18.38746,2013-03-19,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-03-19,2013-03-19
85959197,2013-04-02,"SIONA","ESP000027502",5.97,5,1.36,2013-04-02,2013-04-02,5.52359,2013-04-02,"Las Galletas","ESZBB","SANTA CRUZ DE TENERIFE","ARTES MENORES EN CANARIAS",2013-04-02,2013-04-02
86107791,2017-11-17,"ALBA CAROU","ESP000027505",5.85,NA,0.98,2013-04-05,2017-11-17,18.41688,2013-04-05,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-04-05,2017-11-17
86601192,2013-04-15,"COSTA MARBELLA","ESP000027506",9.02,7.37,1.61,2013-04-15,2013-04-15,27.21345,2013-04-15,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",2013-04-15,2013-04-15
86948035,2015-06-16,"NEREIRA","ESP000027507",6.74,5.65,1.9,2013-04-22,2013-04-22,14.71732,2015-06-16,"Bueu","ESBUE","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-04-22,2015-06-16
87331286,2015-03-11,"CALIMA","ESP000027511",6.45,5.16,1.74,2013-04-29,2015-03-11,22.06496,2013-04-29,"Noia","ESNOA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-04-29,2015-03-11
87700455,2013-05-06,"DOLO","ESP000027513",6.5,5.2,1.88,2013-05-06,2013-05-06,18.38746,2013-05-06,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-05-06,2013-05-06
87914448,2013-05-10,"CHUPITO","ESP000027514",6.74,6.16,1.74,2013-05-10,2013-05-10,11.03248,2013-05-10,"Camariñas","ESIAS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-05-10,2013-05-10
88333548,2015-01-08,"AROAMAR","ESP000027516",11.15,8.92,5.48,2013-05-21,2013-05-21,36.77493,2015-01-08,"Puerto del Son","ESPTN","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-05-21,2015-01-08
88464088,2014-07-28,"SARA UN","ESP000027517",5.92,5.74,1.5,2013-05-24,2013-05-24,18.38746,2014-07-28,"Luanco","ESLCO","PRINCIPADO DE ASTURIAS","ARTES MENORES EN CANTABRICO NW",2013-05-24,2014-07-28
88622296,2013-05-28,"CARMEN JOSE","ESP000027518",6.75,6.55,1.9,2013-05-28,2013-05-28,18.38746,2013-05-28,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-05-28,2013-05-28
88953258,2013-06-06,"MAR DE AROSA","ESP000027519",6.5,5.2,2.34,2013-06-06,2013-06-06,20.59396,2013-06-06,"Cambados","ESCBD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-06-06,2013-06-06
88992793,2013-06-07,"DONETO","ESP000027521",16,13.75,24.8,2013-06-07,2013-06-07,117.03256,2013-06-07,"Corcubión","ESCCN","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-06-07,2013-06-07
88992793,2019-02-08,"DONETO","ESP000027521",16,13.75,24.8,2013-06-07,2013-06-07,117.03256,2019-02-08,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-06-07,2019-02-08
88992793,2019-04-06,"DONETO","ESP000027521",16,13.75,24.8,2019-04-06,2013-06-07,117.03256,2019-02-08,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-06-07,2019-04-06
89356018,2013-06-17,"MONTSENY","ESP000027522",23.9,21.32,74.16,2013-06-17,2013-06-17,360.10018,2013-06-17,"Arenys de Mar","ESARN","BARCELONA","ARRASTRE DE FONDO EN EL MEDITERRANEO",2013-06-17,2013-06-17
89437093,2013-06-19,"AQUILES NUMERO DOS","ESP000027523",4.85,3.88,0.68,2013-06-19,2013-06-19,9.92923,2013-06-19,"Muros","ESMRS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-06-19,2013-06-19
89480341,2013-06-20,"DIEGO Y MARIA","ESP000027526",9.95,7.96,4.87,2013-06-20,2013-06-20,33.09744,2013-06-20,"Moraira","ESMRA","ALICANTE","ARTES MENORES EN EL MEDITERRANEO",2013-06-20,2013-06-20
89940982,2017-05-30,"VERANO","ESP000027528",7.24,7.01,1.98,2013-07-01,2013-07-01,18.38746,2017-05-30,"Isla de Arosa","ESIAL","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-07-01,2017-05-30
90865696,2013-07-22,"BOA XERA","ESP000027603",7.48,5.98,2.4,2013-07-22,2013-07-22,16.18097,2013-07-22,"Malpica de Bergantiños","ESMAI","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-07-22,2013-07-22
91292436,2018-04-18,"NUEVO ONELIA","ESP000027606",5.97,4.8,1.2,2013-07-31,2013-07-31,15.40134,2018-04-18,"Puerto de la Cruz","ESRUZ","SANTA CRUZ DE TENERIFE","ARTES MENORES EN CANARIAS",2013-07-31,2018-04-18
91594674,2013-08-07,"RAIÑA DO MAR","ESP000027607",8.65,7.9,2.44,2013-08-07,2013-08-07,22.06496,2013-08-07,"Burela","ESBRL","LUGO","ARTES MENORES EN CANTABRICO NW",2013-08-07,2013-08-07
91646140,2013-08-08,"MARME","ESP000027609",7.15,6.4,1.15,2013-08-08,2013-08-08,29.41995,2013-08-08,"Sanlucar De Barrameda","ESSBA","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",2013-08-08,2013-08-08
93049468,2013-09-11,"HERMANOS GAMBERO","ESP000027611",8.98,7.29,1.23,2013-09-11,2013-09-11,20.59396,2013-09-11,"Marbella","ESMQE","MALAGA","ARTES MENORES EN EL MEDITERRANEO",2013-09-11,2013-09-11
93707014,2013-09-26,"MABEDISA","ESP000027614",6.03,4.82,1.59,2013-09-26,2013-09-26,36.77493,2013-09-26,"Moaña","ESMOA","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-09-26,2013-09-26
94184530,2013-10-07,"CHU PITOS","ESP000027615",6.03,4.82,1.59,2013-10-07,2013-10-07,22.06496,2013-10-07,"Cangas","ESCAG","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-10-07,2013-10-07
94191670,2013-10-07,"O PIRUCO","ESP000027616",7.48,5.98,2.5,2013-10-07,2013-10-07,18.38746,2013-10-07,"Camariñas","ESIAS","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-10-07,2013-10-07
94306592,2013-10-09,"JEDIMAR","ESP000027617",8.4,6.72,2.01,2013-10-09,2013-10-09,13.23897,2013-10-09,"Cadiz","ESCAD","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",2013-10-09,2013-10-09
94306592,2019-12-19,"JEDIMAR","ESP000027617",8.4,6.72,2.01,2013-10-09,2019-12-19,13.24,2013-10-09,"Cadiz","ESCAD","CADIZ","ARTES MENORES  EN EL GOLFO DE CADIZ",2013-10-09,2019-12-19
94676146,2013-10-18,"O ALTAR","ESP000027618",6.03,4.82,1.5,2013-10-18,2013-10-18,36.81171,2013-10-18,"Cedeira","ESCED","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-10-18,2013-10-18
94677885,2013-10-18,"CHELINO DOUS","ESP000027619",6.7,5.36,1.87,2013-10-18,2013-10-18,36.76758,2013-10-18,"La Guardia","ESAGD","PONTEVEDRA","ARTES MENORES EN CANTABRICO NW",2013-10-18,2013-10-18
95183670,2013-10-30,"NAYARA UN","ESP000027620",6.2,5.94,1.5,2013-10-30,2013-10-30,22.06496,2013-10-30,"Carreira-Aguiño","ESDAA","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-10-30,2013-10-30
95446256,2013-11-06,"O FURADIÑO","ESP000027623",6.3,5.04,1.73,2013-11-06,2013-11-06,36.81171,2013-11-06,"Corcubión","ESCCN","LA CORUÑA","ARTES MENORES EN CANTABRICO NW",2013-11-06,2013-11-06
95673489,2013-11-07,"NUEVO MEIBAR","ESP000027624",7.69,6.41,2.06,2013-11-07,2013-11-07,15.09243,2013-11-07,"Arrecife de Lanzarote","ESACE","LAS PALMAS","ARTES MENORES EN CANARIAS",2013-11-07,2013-11-07
