NombreBuque;NombreZona;FechaVenta;NombrePuerto;FechaAnalisis;Especie Oficial;Especie Científico;Especie Inglés;Especie ALFA3;NumMuestra;NombreEstado;Codigo;Observaciones;NumPez;TallaTotal;PesoTotal;PesoEvisc;NombreSexo;NombreEstMadSexual;NombreRpl;PesoGonadas;PesoHigado;TieneOtolito;Edad1;Lector1;Edad2;Lector2;EdadFinal;Observaciones1
Attona Domingo;27.8.c;22/05/2019;Hondarribia;22/05/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220519-1;Fresco;;Grano 36;50;160;29,3;;Macho;4;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;1;156;25;23;Hembra;1;;0,2;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;2;168;33;30;Hembra;3;;0,7;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;3;151;22;20;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;4;150;21;20;Macho;1;;;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;5;149;20;18;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;6;168;30;28;Hembra;2;;0,4;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;7;138;15;14;Macho;1;;;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;8;161;27;24;Hembra;2;;0,6;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;9;161;24;22;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;10;155;21;20;Macho;2;;;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;11;153;22;20;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;12;161;25;24;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;13;154;25;24;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;14;163;27;25;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;15;160;25;23;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;16;170;30;28;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;17;168;30;27;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;18;160;25;23;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;19;172;35;32;Hembra;2;;0,4;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;20;151;20;19;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;21;173;33;30;Hembra;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;22;155;24;22;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;23;158;24;22;Hembra;1;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;24;153;20;19;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;25;158;25;23;Hembra;1;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;26;165;29;27;Hembra;3;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;27;153;21;20;Hembra;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;28;162;25;23;Macho;1;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;29;172;35;32;Hembra;3;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;30;151;22;21;Hembra;1;;;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;31;151;21;20;Macho;1;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;32;152;21;19;Hembra;1;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;33;148;20;19;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;34;169;32;30;Hembra;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;35;151;21;20;Hembra;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;36;181;37;34;Hembra;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;37;161;25;23;Hembra;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;38;178;35;32;Hembra;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;39;153;24;23;Hembra;1;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;40;151;21;20;Macho;1;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;41;170;30;28;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;42;158;24;23;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;43;149;21;20;Hembra;1;;;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;44;162;28;26;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;45;162;28;26;Macho;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;46;158;24;23;Hembra;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;47;143;19;18;Hembra;1;;;;VERDADERO;1;Iñaki Rico;;;1;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;48;154;23;21;Hembra;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;49;172;32;29;Hembra;2;;;;VERDADERO;3;Iñaki Rico;;;3;
Porto de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-1;Fresco;;43 granos;50;172;33;31;Hembra;2;;;;VERDADERO;2;Iñaki Rico;;;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;1;144;19;18;Macho;1;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;2;155;24;23;Macho;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;3;158;24;23;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;4;154;24;22;Hembra;2;;0,3;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;5;138;16;15;Hembra;1;;0,2;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;6;146;19;18;Hembra;1;;0,2;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;7;151;22;21;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;8;158;25;23;Macho;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;9;154;23;22;Hembra;2;;0,5;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;10;161;26;24;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;11;156;24;23;Macho;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;12;161;26;24;Macho;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;13;175;33;31;Macho;2;;;;VERDADERO;2;Iñaki Rico;1;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;14;158;25;23;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;15;153;23;22;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;16;143;18;17;Macho;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;17;158;24;22;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;18;162;28;25;Hembra;2;;0,3;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;19;154;25;23;Hembra;1;;0,2;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;20;160;26;24;Hembra;1;;0,2;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;21;175;35;32;Hembra;2;;0,6;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;22;148;20;19;Hembra;2;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;23;168;29;27;Hembra;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;24;159;24;22;Hembra;1;;;;VERDADERO;2;Iñaki Rico;3;Beatriz Beldarrain;3;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;25;146;19;17;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;26;155;23;22;Hembra;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;27;154;24;22;Hembra;1;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;28;154;24;22;Hembra;3;;;;VERDADERO;3;Iñaki Rico;3;Beatriz Beldarrain;3;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;29;158;26;24;Hembra;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;30;148;20;19;Hembra;1;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;31;155;25;24;Hembra;3;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;32;154;23;21;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;33;151;21;20;Hembra;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;34;149;20;19;Macho;1;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;35;150;21;19;Hembra;1;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;36;182;36;33;Hembra;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;37;161;27;25;Hembra;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;38;148;21;19;Hembra;3;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;39;158;24;23;Hembra;1;;;;VERDADERO;2;Iñaki Rico;3;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;40;161;28;26;Hembra;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;41;148;20;19;Macho;2;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;42;147;19;18;Macho;1;;;;VERDADERO;1;Iñaki Rico;;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;43;153;25;22;Hembra;2;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;44;168;28;26;Hembra;2;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;45;164;29;26;Hembra;2;;;;VERDADERO;3;Iñaki Rico;3;Beatriz Beldarrain;3;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;46;151;22;20;Macho;1;;;;VERDADERO;1;Iñaki Rico;1;Beatriz Beldarrain;1;
Abra de Aguiño;27.8.c.e;12/03/2019;Ondarroa;12/03/2019;Anchoa, Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-120319-2;Fresco;;44 granos;47;159;25;23;Macho;1;;;;VERDADERO;2;Iñaki Rico;2;Beatriz Beldarrain;2;
