NombreBuque;NombreZona;FechaVenta;NombrePuerto;FechaAnalisis;Especie Oficial;Especie Científico;Especie Inglés;Especie ALFA3;NumMuestra;NombreEstado;Codigo;Criterio edad;Escala madurez;Observaciones;NumPez;TallaTotal;PesoTotal;PesoEvisc;NombreSexo;NombreEstMadSexual;NombreRpl;PesoGonadas;PesoHigado;TieneOtolito;Edad1;Lector1;Edad2;Lector2;EdadFinal;Observaciones1
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;3;154;22,82;;Hembra;5;;1,65;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;4;164;28,6;;Hembra;5;;1,61;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;5;154;23,43;;Hembra;5;;1,8;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;6;156;24,98;;Hembra;5;;1,64;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;7;150;20,1;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;8;174;33,88;;Hembra;5;;2,33;;VERDADERO;3;Iñaki;;;3;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;9;156;23,78;;Hembra;5;;1,38;;VERDADERO;3;Iñaki;;;3;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;10;135;14,37;;Hembra;3;;0,75;;VERDADERO;1;Iñaki;;;1;Bb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;11;157;24,89;;Hembra;5;;1,62;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;12;155;25,28;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;13;154;23,25;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;14;150;22,11;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;15;163;26,79;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;16;163;27,13;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;17;168;33,29;;Hembra;5;;;;VERDADERO;3;Iñaki;;;3;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;18;162;24,75;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;19;166;30,47;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;20;158;25,64;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;21;150;21,32;;Hembra;5;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;22;163;30,14;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;23;156;21,36;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;24;160;27,33;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;25;162;27,57;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;26;146;19,74;;Hembra;6;;;;VERDADERO;2;Iñaki;;;2;Da
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;27;152;22,8;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;28;154;24,22;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;29;147;18,74;;Hembra;6;;;;VERDADERO;2;Iñaki;;;2;Da
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;30;157;22,12;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;31;144;19,05;;Hembra;3;;;;VERDADERO;1;Iñaki;;;1;Bb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;32;149;21,08;;Hembra;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;33;148;19,61;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;34;154;22,28;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;35;147;19,09;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;36;155;24,01;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;37;144;16,56;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;38;150;21,19;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;39;163;26,23;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;40;153;21,78;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;41;133;14,21;;Macho;5;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;42;137;15,52;;Macho;5;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;43;150;21,35;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;44;144;18,46;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;45;148;21,46;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;46;149;21,37;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;47;162;28,61;;Macho;5;;;;VERDADERO;3;Iñaki;;;3;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;48;155;21,96;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;49;147;19,64;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;22/04/2020;Pasaia;23/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-220420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;50;154;22,18;;Macho;5;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;1;143;17,6;;Hembra;3;;0,76;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;2;134;15,9;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;3;117;9,96;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;4;152;21,8;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;5;134;14,3;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;6;132;13;;Hembra;3;;0,63;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;7;142;17,5;;Hembra;3;;0,73;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;8;140;18,3;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;9;163;29,2;;Hembra;4;;2,84;;VERDADERO;2;Iñaki;;;2;Ca
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;10;137;16,6;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;11;156;24,8;;Hembra;3;;1,44;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;12;132;14,3;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;13;137;14,7;;Hembra;3;;0,78;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;14;142;16,9;;Hembra;3;;0,67;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;15;131;13,7;;Hembra;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;16;126;13;;Indeterminado;;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;17;130;13,1;;Hembra;3;;0,67;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;18;137;15,3;;Hembra;;;0,86;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;19;154;22,5;;Hembra;3;;1,03;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;20;147;22,2;;Hembra;3;;1,9;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;21;137;16,6;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;22;136;15,8;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;23;128;12,8;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;24;133;15,3;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;25;130;14,5;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;26;159;22,1;;Hembra;3;;1,14;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;27;149;23,7;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;28;140;15,7;;Hembra;3;;0,83;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;29;148;18,7;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;30;150;20,6;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;31;133;14,5;;Hembra;3;;1,43;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;32;141;18,8;;Hembra;3;;0,99;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;33;148;20,2;;Hembra;3;;0,83;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;34;142;17,7;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;35;120;10,8;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;36;129;13,3;;Hembra;3;;0,71;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;37;139;16,6;;Hembra;3;;0,77;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;38;128;13,9;;Hembra;3;;0,9;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;39;143;17,7;;Macho;3;;;;VERDADERO;2;Iñaki;;;2;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;40;135;14,4;;Hembra;3;;0,73;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;41;130;13,8;;Hembra;3;;0,69;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;42;131;13,2;;Hembra;3;;0,65;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;43;132;13,6;;Macho;3;;;;VERDADERO;1;Iñaki;;;1;Cb
Ansia;27.8.c.e;27/04/2020;Pasaia;28/04/2020;Anchoa - Boqueron;Engraulis encrasicolus;Anchovy;ANE;ANE-270420-1;Fresco;;WKARA2, 2016;WKSPMAT, 2008;8B;44;147;21,1;;Hembra;3;;1,88;;VERDADERO;2;Iñaki;;;2;Cb
